id,name,uni_id,uni_name,notability,link,image_link,wiki_link,genre,gender
B995,Charles Boyle,B99,Brooklyn Nine-Nine,65.6,https://openpsychometrics.org/tests/characters/stats/B99/5,https://openpsychometrics.org/tests/characters/test-resources/pics/B99/5.jpg,https://en.wikipedia.org/wiki/List_of_Brooklyn_Nine-Nine_characters#Charles_Boyle,"sitcom,crime",m
BB1,Walter White,BB,Breaking Bad,91.3,https://openpsychometrics.org/tests/characters/stats/BB/1,https://openpsychometrics.org/tests/characters/test-resources/pics/BB/1.jpg,https://en.wikipedia.org/wiki/List_of_characters_in_the_Breaking_Bad_franchise#Walter_White,"crime,drama,thriller,tragedy",m
BB3,Jesse Pinkman,BB,Breaking Bad,88.9,https://openpsychometrics.org/tests/characters/stats/BB/3,https://openpsychometrics.org/tests/characters/test-resources/pics/BB/3.jpg,https://en.wikipedia.org/wiki/List_of_characters_in_the_Breaking_Bad_franchise#Jesse_Pinkman,"crime,drama,thriller,tragedy",m
BB9,Mike Ehrmantraut,BB,Breaking Bad,82.5,https://openpsychometrics.org/tests/characters/stats/BB/9,https://openpsychometrics.org/tests/characters/test-resources/pics/BB/9.jpg,https://en.wikipedia.org/wiki/List_of_characters_in_the_Breaking_Bad_franchise#Mike_Ehrmantraut,"crime,drama,thriller,tragedy",m
BB8,Gus Fring,BB,Breaking Bad,79.6,https://openpsychometrics.org/tests/characters/stats/BB/8,https://openpsychometrics.org/tests/characters/test-resources/pics/BB/8.jpg,https://en.wikipedia.org/wiki/List_of_characters_in_the_Breaking_Bad_franchise#Gus_Fring,"crime,drama,thriller,tragedy",m
BB4,Hank Schrader,BB,Breaking Bad,74.8,https://openpsychometrics.org/tests/characters/stats/BB/4,https://openpsychometrics.org/tests/characters/test-resources/pics/BB/4.jpg,https://en.wikipedia.org/wiki/List_of_characters_in_the_Breaking_Bad_franchise#Hank_Schrader,"crime,drama,thriller,tragedy",m
BB7,Saul Goodman,BB,Breaking Bad,73.8,https://openpsychometrics.org/tests/characters/stats/BB/7,https://openpsychometrics.org/tests/characters/test-resources/pics/BB/7.jpg,https://en.wikipedia.org/wiki/List_of_characters_in_the_Breaking_Bad_franchise#Saul_Goodman,"crime,drama,thriller,tragedy",m
BB10,Jane Margolis,BB,Breaking Bad,61.3,https://openpsychometrics.org/tests/characters/stats/BB/10,https://openpsychometrics.org/tests/characters/test-resources/pics/BB/10.jpg,https://breakingbad.fandom.com/wiki/Jane_Margolis,"crime,drama,thriller,tragedy",f
BB2,Skyler White,BB,Breaking Bad,55.4,https://openpsychometrics.org/tests/characters/stats/BB/2,https://openpsychometrics.org/tests/characters/test-resources/pics/BB/2.jpg,https://en.wikipedia.org/wiki/List_of_characters_in_the_Breaking_Bad_franchise#Skyler_White,"crime,drama,thriller,tragedy",f
BB6,Flynn White,BB,Breaking Bad,46.8,https://openpsychometrics.org/tests/characters/stats/BB/6,https://openpsychometrics.org/tests/characters/test-resources/pics/BB/6.jpg,https://breakingbad.fandom.com/wiki/Walter_White_Jr.,"crime,drama,thriller,tragedy",m
BB5,Marie Schrader,BB,Breaking Bad,27.9,https://openpsychometrics.org/tests/characters/stats/BB/5,https://openpsychometrics.org/tests/characters/test-resources/pics/BB/5.jpg,https://en.wikipedia.org/wiki/List_of_characters_in_the_Breaking_Bad_franchise#Marie_Schrader,"crime,drama,thriller,tragedy",f
LK1,Simba,LK,The Lion King,90,https://openpsychometrics.org/tests/characters/stats/LK/1,https://openpsychometrics.org/tests/characters/test-resources/pics/LK/1.jpg,https://en.wikipedia.org/wiki/Simba,"animation,musical,drama",m
LK6,Mufasa,LK,The Lion King,89.4,https://openpsychometrics.org/tests/characters/stats/LK/6,https://openpsychometrics.org/tests/characters/test-resources/pics/LK/6.jpg,https://en.wikipedia.org/wiki/List_of_The_Lion_King_(franchise)_characters#Mufasa,"animation,musical,drama",m
LK2,Nala,LK,The Lion King,76.6,https://openpsychometrics.org/tests/characters/stats/LK/2,https://openpsychometrics.org/tests/characters/test-resources/pics/LK/2.jpg,https://en.wikipedia.org/wiki/Nala_(The_Lion_King),"animation,musical,drama",f
LK3,Timon,LK,The Lion King,72.9,https://openpsychometrics.org/tests/characters/stats/LK/3,https://openpsychometrics.org/tests/characters/test-resources/pics/LK/3.jpg,https://en.wikipedia.org/wiki/Timon_and_Pumbaa,"animation,musical,drama",m
LK4,Pumbaa,LK,The Lion King,72.9,https://openpsychometrics.org/tests/characters/stats/LK/4,https://openpsychometrics.org/tests/characters/test-resources/pics/LK/4.jpg,https://en.wikipedia.org/wiki/Timon_and_Pumbaa,"animation,musical,drama",m
LK5,Scar,LK,The Lion King,65,https://openpsychometrics.org/tests/characters/stats/LK/5,https://openpsychometrics.org/tests/characters/test-resources/pics/LK/5.jpg,https://en.wikipedia.org/wiki/Scar_(The_Lion_King),"animation,musical,drama",m
BATB1,Belle,BATB,Beauty and the Beast,89.4,https://openpsychometrics.org/tests/characters/stats/BATB/1,https://openpsychometrics.org/tests/characters/test-resources/pics/BATB/1.jpg,https://en.wikipedia.org/wiki/Belle_(Disney_character),"animation,musical,romantic,fantasy",f
BATB6,Beast,BATB,Beauty and the Beast,85.2,https://openpsychometrics.org/tests/characters/stats/BATB/6,https://openpsychometrics.org/tests/characters/test-resources/pics/BATB/6.jpg,https://en.wikipedia.org/wiki/Beast_(Disney_character),"animation,musical,romantic,fantasy",m
BATB5,Lumiere,BATB,Beauty and the Beast,73.8,https://openpsychometrics.org/tests/characters/stats/BATB/5,https://openpsychometrics.org/tests/characters/test-resources/pics/BATB/5.jpg,https://disney.fandom.com/wiki/Lumiere,"animation,musical,romantic,fantasy",m
BATB4,Cogsworth,BATB,Beauty and the Beast,63.7,https://openpsychometrics.org/tests/characters/stats/BATB/4,https://openpsychometrics.org/tests/characters/test-resources/pics/BATB/4.jpg,https://disney.fandom.com/wiki/Cogsworth?so=search,"animation,musical,romantic,fantasy",m
BATB3,Maurice,BATB,Beauty and the Beast,59.2,https://openpsychometrics.org/tests/characters/stats/BATB/3,https://openpsychometrics.org/tests/characters/test-resources/pics/BATB/3.jpg,https://disney.fandom.com/wiki/Maurice?so=search,"animation,musical,romantic,fantasy",m
BATB2,Gaston,BATB,Beauty and the Beast,34.5,https://openpsychometrics.org/tests/characters/stats/BATB/2,https://openpsychometrics.org/tests/characters/test-resources/pics/BATB/2.jpg,https://en.wikipedia.org/wiki/Gaston_(Beauty_and_the_Beast),"animation,musical,romantic,fantasy",m
BC2,Claire Standish,BC,The Breakfast Club,68,https://openpsychometrics.org/tests/characters/stats/BC/2,https://openpsychometrics.org/tests/characters/test-resources/pics/BC/2.jpg,https://thebreakfastclub.fandom.com/wiki/Claire_Standish?so=search,"comedy,drama",f
BC1,John Bender,BC,The Breakfast Club,67.3,https://openpsychometrics.org/tests/characters/stats/BC/1,https://openpsychometrics.org/tests/characters/test-resources/pics/BC/1.jpg,https://thebreakfastclub.fandom.com/wiki/John_Bender?so=search,"comedy,drama",m
BC4,Brian Johnson,BC,The Breakfast Club,56.9,https://openpsychometrics.org/tests/characters/stats/BC/4,https://openpsychometrics.org/tests/characters/test-resources/pics/BC/4.jpg,https://thebreakfastclub.fandom.com/wiki/Brian_Johnson?so=search,"comedy,drama",m
BC5,Allison Reynolds,BC,The Breakfast Club,53.8,https://openpsychometrics.org/tests/characters/stats/BC/5,https://openpsychometrics.org/tests/characters/test-resources/pics/BC/5.jpg,https://thebreakfastclub.fandom.com/wiki/Allison_Reynolds?so=search,"comedy,drama",f
BC3,Andrew Clark,BC,The Breakfast Club,52.7,https://openpsychometrics.org/tests/characters/stats/BC/3,https://openpsychometrics.org/tests/characters/test-resources/pics/BC/3.jpg,https://thebreakfastclub.fandom.com/wiki/Andrew_Clark?so=search,"comedy,drama",m
BC6,Principal Vernon,BC,The Breakfast Club,32.3,https://openpsychometrics.org/tests/characters/stats/BC/6,https://openpsychometrics.org/tests/characters/test-resources/pics/BC/6.jpg,https://thebreakfastclub.fandom.com/wiki/Richard_Vernon,"comedy,drama",m
RJ1,Romeo Montague,RJ,Romeo and Juliet,79.6,https://openpsychometrics.org/tests/characters/stats/RJ/1,https://openpsychometrics.org/tests/characters/test-resources/pics/RJ/1.jpg,https://en.wikipedia.org/wiki/Characters_in_Romeo_and_Juliet#Romeo,"romantic,tragedy",m
RJ2,Juliet Capulet,RJ,Romeo and Juliet,76.6,https://openpsychometrics.org/tests/characters/stats/RJ/2,https://openpsychometrics.org/tests/characters/test-resources/pics/RJ/2.jpg,https://en.wikipedia.org/wiki/Characters_in_Romeo_and_Juliet#Juliet,"romantic,tragedy",f
RJ3,Friar Laurence,RJ,Romeo and Juliet,71.9,https://openpsychometrics.org/tests/characters/stats/RJ/3,https://openpsychometrics.org/tests/characters/test-resources/pics/RJ/3.jpg,https://en.wikipedia.org/wiki/Characters_in_Romeo_and_Juliet#Friar_Laurence,"romantic,tragedy",m
RJ4,Mercutio,RJ,Romeo and Juliet,66.1,https://openpsychometrics.org/tests/characters/stats/RJ/4,https://openpsychometrics.org/tests/characters/test-resources/pics/RJ/4.jpg,https://en.wikipedia.org/wiki/Characters_in_Romeo_and_Juliet#Mercutio,"romantic,tragedy",m
RJ5,The Nurse,RJ,Romeo and Juliet,58.5,https://openpsychometrics.org/tests/characters/stats/RJ/5,https://openpsychometrics.org/tests/characters/test-resources/pics/RJ/5.jpg,https://en.wikipedia.org/wiki/Characters_in_Romeo_and_Juliet#Nurse,"romantic,tragedy",f
RJ6,Benvolio,RJ,Romeo and Juliet,53.1,https://openpsychometrics.org/tests/characters/stats/RJ/6,https://openpsychometrics.org/tests/characters/test-resources/pics/RJ/6.jpg,https://en.wikipedia.org/wiki/Characters_in_Romeo_and_Juliet#Benvolio,"romantic,tragedy",m
LU1,Lucifer Morningstar,LU,Lucifer,91,https://openpsychometrics.org/tests/characters/stats/LU/1,https://openpsychometrics.org/tests/characters/test-resources/pics/LU/1.jpg,https://lucifer.fandom.com/wiki/Lucifer_Morningstar?so=search,"mystery,fantasy,comedy,drama",m
LU2,Chloe Decker,LU,Lucifer,84.8,https://openpsychometrics.org/tests/characters/stats/LU/2,https://openpsychometrics.org/tests/characters/test-resources/pics/LU/2.jpg,https://lucifer.fandom.com/wiki/Chloe_Decker?so=search,"mystery,fantasy,comedy,drama",f
LU6,Linda Martin,LU,Lucifer,79,https://openpsychometrics.org/tests/characters/stats/LU/6,https://openpsychometrics.org/tests/characters/test-resources/pics/LU/6.jpg,https://lucifer.fandom.com/wiki/Linda_Martin?so=search,"mystery,fantasy,comedy,drama",f
LU5,Mazikeen,LU,Lucifer,74.8,https://openpsychometrics.org/tests/characters/stats/LU/5,https://openpsychometrics.org/tests/characters/test-resources/pics/LU/5.jpg,https://lucifer.fandom.com/wiki/Mazikeen?so=search,"mystery,fantasy,comedy,drama",f
LU4,Amenadiel,LU,Lucifer,69.3,https://openpsychometrics.org/tests/characters/stats/LU/4,https://openpsychometrics.org/tests/characters/test-resources/pics/LU/4.jpg,https://lucifer.fandom.com/wiki/Amenadiel?so=search,"mystery,fantasy,comedy,drama",m
LU3,Dan Espinoza,LU,Lucifer,39.2,https://openpsychometrics.org/tests/characters/stats/LU/3,https://openpsychometrics.org/tests/characters/test-resources/pics/LU/3.jpg,https://lucifer.fandom.com/wiki/Dan_Espinoza?so=search,"mystery,fantasy,comedy,drama",m
CH2,Hobbes,CH,Calvin and Hobbes,89.2,https://openpsychometrics.org/tests/characters/stats/CH/2,https://openpsychometrics.org/tests/characters/test-resources/pics/CH/2.jpg,https://en.wikipedia.org/wiki/Calvin_and_Hobbes#Hobbes,comic,o
CH1,Calvin,CH,Calvin and Hobbes,87.9,https://openpsychometrics.org/tests/characters/stats/CH/1,https://openpsychometrics.org/tests/characters/test-resources/pics/CH/1.jpg,https://en.wikipedia.org/wiki/Calvin_and_Hobbes#Calvin,comic,m
CH4,Calvin's mom,CH,Calvin and Hobbes,72,https://openpsychometrics.org/tests/characters/stats/CH/4,https://openpsychometrics.org/tests/characters/test-resources/pics/CH/4.jpg,https://en.wikipedia.org/wiki/Calvin_and_Hobbes#Calvin's_parents,comic,f
CH5,Susie Derkins,CH,Calvin and Hobbes,61.9,https://openpsychometrics.org/tests/characters/stats/CH/5,https://openpsychometrics.org/tests/characters/test-resources/pics/CH/5.jpg,https://en.wikipedia.org/wiki/Calvin_and_Hobbes#Susie_Derkins,comic,f
CH3,Calvin's dad,CH,Calvin and Hobbes,54.5,https://openpsychometrics.org/tests/characters/stats/CH/3,https://openpsychometrics.org/tests/characters/test-resources/pics/CH/3.jpg,https://en.wikipedia.org/wiki/Calvin_and_Hobbes#Calvin's_parents,comic,m
NCIS1,Leroy Jethro Gibbs,NCIS,NCIS,91.6,https://openpsychometrics.org/tests/characters/stats/NCIS/1,https://openpsychometrics.org/tests/characters/test-resources/pics/NCIS/1.jpg,https://en.wikipedia.org/wiki/Leroy_Jethro_Gibbs,"action,crime,thriller",m
NCIS3,Abby Sciuto,NCIS,NCIS,90.2,https://openpsychometrics.org/tests/characters/stats/NCIS/3,https://openpsychometrics.org/tests/characters/test-resources/pics/NCIS/3.jpg,https://en.wikipedia.org/wiki/Abby_Sciuto,"action,crime,thriller",f
NCIS4,Donald Mallard,NCIS,NCIS,84.8,https://openpsychometrics.org/tests/characters/stats/NCIS/4,https://openpsychometrics.org/tests/characters/test-resources/pics/NCIS/4.jpg,https://en.wikipedia.org/wiki/List_of_NCIS_characters#Dr._Donald_%22Ducky%22_Mallard,"action,crime,thriller",m
NCIS2,Anthony DiNozzo,NCIS,NCIS,80.9,https://openpsychometrics.org/tests/characters/stats/NCIS/2,https://openpsychometrics.org/tests/characters/test-resources/pics/NCIS/2.jpg,https://en.wikipedia.org/wiki/Anthony_DiNozzo,"action,crime,thriller",m
NCIS5,Timothy McGee,NCIS,NCIS,76,https://openpsychometrics.org/tests/characters/stats/NCIS/5,https://openpsychometrics.org/tests/characters/test-resources/pics/NCIS/5.jpg,https://en.wikipedia.org/wiki/Timothy_McGee,"action,crime,thriller",m
NCIS6,Jimmy Palmer,NCIS,NCIS,65.1,https://openpsychometrics.org/tests/characters/stats/NCIS/6,https://openpsychometrics.org/tests/characters/test-resources/pics/NCIS/6.jpg,https://en.wikipedia.org/wiki/List_of_NCIS_characters#Jimmy_Palmer,"action,crime,thriller",m
HAM5,George Washington,HAM,Hamilton,87.1,https://openpsychometrics.org/tests/characters/stats/HAM/5,https://openpsychometrics.org/tests/characters/test-resources/pics/HAM/5.jpg,https://hamiltonmusical.fandom.com/wiki/George_Washington?so=search,musical,m
HAM1,Alexander Hamilton,HAM,Hamilton,85,https://openpsychometrics.org/tests/characters/stats/HAM/1,https://openpsychometrics.org/tests/characters/test-resources/pics/HAM/1.jpg,https://hamiltonmusical.fandom.com/wiki/Alexander_Hamilton?so=search,musical,m
HAM2,Eliza Hamilton,HAM,Hamilton,83.1,https://openpsychometrics.org/tests/characters/stats/HAM/2,https://openpsychometrics.org/tests/characters/test-resources/pics/HAM/2.jpg,https://hamiltonmusical.fandom.com/wiki/Eliza_Hamilton_Holly?so=search,musical,f
HAM4,Angelica Schuyler,HAM,Hamilton,76.7,https://openpsychometrics.org/tests/characters/stats/HAM/4,https://openpsychometrics.org/tests/characters/test-resources/pics/HAM/4.jpg,https://hamiltonmusical.fandom.com/wiki/Angelica_Schuyler_Church,musical,f
HAM3,Aaron Burr,HAM,Hamilton,75.7,https://openpsychometrics.org/tests/characters/stats/HAM/3,https://openpsychometrics.org/tests/characters/test-resources/pics/HAM/3.jpg,https://hamiltonmusical.fandom.com/wiki/Aaron_Burr?so=search,musical,m
HAM6,King George III,HAM,Hamilton,66.5,https://openpsychometrics.org/tests/characters/stats/HAM/6,https://openpsychometrics.org/tests/characters/test-resources/pics/HAM/6.jpg,https://hamiltonmusical.fandom.com/wiki/King_George_III?so=search,musical,m
LW1,Jo March,LW,Little Women,90.4,https://openpsychometrics.org/tests/characters/stats/LW/1,https://openpsychometrics.org/tests/characters/test-resources/pics/LW/1.jpg,https://littlewomen.fandom.com/wiki/Jo_March,drama,f
LW6,Theodore Laurence,LW,Little Women,76.7,https://openpsychometrics.org/tests/characters/stats/LW/6,https://openpsychometrics.org/tests/characters/test-resources/pics/LW/6.jpg,https://littlewomen.fandom.com/wiki/Theodore_Laurence?so=search,drama,m
LW3,Amy March,LW,Little Women,73.5,https://openpsychometrics.org/tests/characters/stats/LW/3,https://openpsychometrics.org/tests/characters/test-resources/pics/LW/3.jpg,https://littlewomen.fandom.com/wiki/Amy_March?so=search,drama,f
LW5,Marmee March,LW,Little Women,68.5,https://openpsychometrics.org/tests/characters/stats/LW/5,https://openpsychometrics.org/tests/characters/test-resources/pics/LW/5.jpg,https://littlewomen.fandom.com/wiki/Marmee?so=search,drama,f
LW4,Beth March,LW,Little Women,66.7,https://openpsychometrics.org/tests/characters/stats/LW/4,https://openpsychometrics.org/tests/characters/test-resources/pics/LW/4.jpg,https://littlewomen.fandom.com/wiki/Beth_March?so=search,drama,f
LW2,Meg March,LW,Little Women,64,https://openpsychometrics.org/tests/characters/stats/LW/2,https://openpsychometrics.org/tests/characters/test-resources/pics/LW/2.jpg,https://littlewomen.fandom.com/wiki/Meg_March?so=search,drama,f
TNG1,Jean-Luc Picard,TNG,Star Trek: The Next Generation,94.7,https://openpsychometrics.org/tests/characters/stats/TNG/1,https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/1.jpg,https://en.wikipedia.org/wiki/Jean-Luc_Picard,"science fiction,drama,mystery,action,adventure",m
TNG9,Data,TNG,Star Trek: The Next Generation,90.4,https://openpsychometrics.org/tests/characters/stats/TNG/9,https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/9.jpg,https://en.wikipedia.org/wiki/Data_(Star_Trek),"science fiction,drama,mystery,action,adventure",m
TNG7,Deanna Troi,TNG,Star Trek: The Next Generation,80.8,https://openpsychometrics.org/tests/characters/stats/TNG/7,https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/7.jpg,https://en.wikipedia.org/wiki/Deanna_Troi,"science fiction,drama,mystery,action,adventure",f
TNG10,Guinan,TNG,Star Trek: The Next Generation,80.4,https://openpsychometrics.org/tests/characters/stats/TNG/10,https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/10.jpg,https://en.wikipedia.org/wiki/Guinan_(Star_Trek),"science fiction,drama,mystery,action,adventure",f
TNG2,William Riker,TNG,Star Trek: The Next Generation,79.7,https://openpsychometrics.org/tests/characters/stats/TNG/2,https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/2.jpg,https://en.wikipedia.org/wiki/William_Riker,"science fiction,drama,mystery,action,adventure",m
TNG3,Geordi La Forge,TNG,Star Trek: The Next Generation,78.9,https://openpsychometrics.org/tests/characters/stats/TNG/3,https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/3.jpg,https://en.wikipedia.org/wiki/Geordi_La_Forge,"science fiction,drama,mystery,action,adventure",m
